id,gender,monetary,recency,frequency,duration,purchase,recency2,monetary2,frequency2,predict222,recency3,monetary3,frequency3,predict555
12895,F,174,12,10,42,0,2,1,2,0.155339806,3,2,5,0
13480,M,154,12,10,44,0,2,1,2,0.155339806,3,2,5,0
12919,F,277,12,5,36,0,2,2,2,0.174418605,3,4,3,0
13513,F,287,12,5,30,0,2,2,2,0.174418605,3,4,3,0
13289,F,273,12,5,36,0,2,2,2,0.174418605,3,4,3,0
13567,F,298,12,4,24,0,2,2,2,0.174418605,3,4,3,0
13671,M,292,12,4,28,0,2,2,2,0.174418605,3,4,3,0
12797,F,257,12,4,28,0,2,2,2,0.174418605,3,4,3,0
12748,M,284,12,5,26,0,2,2,2,0.174418605,3,4,3,0
13569,F,266,10,4,32,0,2,2,2,0.174418605,3,4,3,0
12699,F,284,10,5,20,0,2,2,2,0.174418605,3,4,3,0
13700,F,255,12,3,24,0,2,2,1,0.116607774,3,4,3,0
13502,F,256,12,5,32,0,2,2,2,0.174418605,3,4,3,0
13011,F,314,10,1,10,0,2,2,1,0.116607774,3,5,1,0
13973,M,314,10,1,10,0,2,2,1,0.116607774,3,5,1,0
12261,M,300,12,1,12,0,2,2,1,0.116607774,3,5,1,0
12770,F,300,10,1,10,0,2,2,1,0.116607774,3,5,1,0
13306,F,303,12,1,12,0,2,2,1,0.116607774,3,5,1,0
12260,M,312,10,1,10,0,2,2,1,0.116607774,3,5,1,0
12489,F,306,10,1,10,0,2,2,1,0.116607774,3,5,1,0
12959,F,311,10,1,10,0,2,2,1,0.116607774,3,5,1,0
13972,F,314,12,2,14,0,2,2,1,0.116607774,3,5,2,0
13620,M,304,10,2,12,0,2,2,1,0.116607774,3,5,2,0
12739,F,324,10,2,14,0,2,2,1,0.116607774,3,5,2,0
13404,F,325,10,2,12,0,2,2,1,0.116607774,3,5,2,0
12076,F,309,10,2,18,0,2,2,1,0.116607774,3,5,2,0
13565,F,310,12,2,18,0,2,2,1,0.116607774,3,5,2,0
13428,F,304,12,2,16,0,2,2,1,0.116607774,3,5,2,0
13410,M,320,10,2,14,0,2,2,1,0.116607774,3,5,2,0
12522,F,322,10,2,12,0,2,2,1,0.116607774,3,5,2,0
12632,F,308,10,2,12,0,2,2,1,0.116607774,3,5,2,0
12821,M,328,12,2,16,0,2,2,1,0.116607774,3,5,2,0
13471,F,329,12,2,14,0,2,2,1,0.116607774,3,5,2,0
12710,M,328,10,2,18,0,2,2,1,0.116607774,3,5,2,0
12301,M,306,12,2,20,0,2,2,1,0.116607774,3,5,2,0
12790,F,320,10,2,18,0,2,2,1,0.116607774,3,5,2,0
12412,F,319,12,2,16,0,2,2,1,0.116607774,3,5,2,0
13901,F,306,12,2,16,0,2,2,1,0.116607774,3,5,2,0
12115,M,313,10,2,14,0,2,2,1,0.116607774,3,5,2,0
13935,F,310,12,2,14,0,2,2,1,0.116607774,3,5,2,0
12164,F,75,8,1,8,0,2,1,1,0.052511416,4,1,1,0
12475,M,77,8,1,8,0,2,1,1,0.052511416,4,1,1,0
12658,M,16,8,1,8,0,2,1,1,0.052511416,4,1,1,0
12782,F,81,8,1,8,0,2,1,1,0.052511416,4,1,1,0
13831,F,100,8,1,8,0,2,1,1,0.052511416,4,1,1,0
13264,F,30,8,1,8,0,2,1,1,0.052511416,4,1,1,0
13564,M,26,6,1,6,0,2,1,1,0.052511416,4,1,1,0
13329,F,54,8,1,8,0,2,1,1,0.052511416,4,1,1,0
12514,F,59,8,1,8,0,2,1,1,0.052511416,4,1,1,0
13630,F,15,6,1,6,0,2,1,1,0.052511416,4,1,1,0
13814,F,109,6,1,6,0,2,1,1,0.052511416,4,1,1,0
12200,F,17,6,1,6,0,2,1,1,0.052511416,4,1,1,0
12077,F,113,6,1,6,0,2,1,1,0.052511416,4,1,1,0
13403,F,65,6,1,6,0,2,1,1,0.052511416,4,1,1,0
13102,M,24,8,1,8,0,2,1,1,0.052511416,4,1,1,0
13926,F,60,6,1,6,0,2,1,1,0.052511416,4,1,1,0
12126,F,84,8,1,8,0,2,1,1,0.052511416,4,1,1,0
13714,M,100,8,1,8,0,2,1,1,0.052511416,4,1,1,0
13266,M,33,6,1,6,0,2,1,1,0.052511416,4,1,1,0
13483,F,77,8,1,8,0,2,1,1,0.052511416,4,1,1,0
12472,M,35,6,1,6,0,2,1,1,0.052511416,4,1,1,0
13770,F,87,6,1,6,0,2,1,1,0.052511416,4,1,1,0
13110,M,21,6,1,6,0,2,1,1,0.052511416,4,1,1,0
13057,F,86,6,1,6,0,2,1,1,0.052511416,4,1,1,0
13648,F,85,6,1,6,0,2,1,1,0.052511416,4,1,1,0
13472,F,22,8,1,8,0,2,1,1,0.052511416,4,1,1,0
12467,F,63,8,1,8,0,2,1,1,0.052511416,4,1,1,0
12704,F,87,8,1,8,0,2,1,1,0.052511416,4,1,1,0
12244,F,28,8,1,8,0,2,1,1,0.052511416,4,1,1,0
13261,F,77,8,1,8,0,2,1,1,0.052511416,4,1,1,0
12258,F,103,6,1,6,0,2,1,1,0.052511416,4,1,1,0
13747,F,94,8,3,26,0,2,1,1,0.052511416,4,1,3,0
13208,F,56,8,3,18,0,2,1,1,0.052511416,4,1,3,0
12934,M,102,8,5,26,0,2,1,2,0.155339806,4,1,3,0
12286,F,88,8,3,16,0,2,1,1,0.052511416,4,1,3,0
12916,F,153,8,1,8,0,2,1,1,0.052511416,4,2,1,0
12150,F,119,6,1,6,0,2,1,1,0.052511416,4,2,1,0
13054,F,177,8,1,8,0,2,1,1,0.052511416,4,2,1,0
12026,F,159,6,1,6,0,2,1,1,0.052511416,4,2,1,0
13241,M,148,6,1,6,0,2,1,1,0.052511416,4,2,1,0
12239,F,177,6,1,6,0,2,1,1,0.052511416,4,2,1,0
12415,F,138,8,1,8,0,2,1,1,0.052511416,4,2,1,0
13312,F,136,8,1,8,0,2,1,1,0.052511416,4,2,1,0
12884,M,161,8,1,8,0,2,1,1,0.052511416,4,2,1,0
12439,M,123,8,1,8,0,2,1,1,0.052511416,4,2,1,0
12874,F,163,6,1,6,0,2,1,1,0.052511416,4,2,1,0
12611,F,125,8,1,8,0,2,1,1,0.052511416,4,2,1,0
12743,F,168,8,1,8,0,2,1,1,0.052511416,4,2,1,0
13544,F,140,8,1,8,0,2,1,1,0.052511416,4,2,1,0
12962,F,180,8,1,8,0,2,1,1,0.052511416,4,2,1,0
13500,F,133,8,6,30,0,2,1,2,0.155339806,4,2,4,0
13684,F,144,6,8,38,0,2,1,2,0.155339806,4,2,4,0
12594,F,131,8,6,30,0,2,1,2,0.155339806,4,2,4,0
12170,F,176,6,6,38,0,2,1,2,0.155339806,4,2,4,0
13249,F,173,8,11,66,0,2,1,2,0.155339806,4,2,5,0
13615,M,175,8,10,38,0,2,1,2,0.155339806,4,2,5,0
13491,M,175,8,11,40,0,2,1,2,0.155339806,4,2,5,0
13184,F,231,6,7,30,0,2,2,2,0.174418605,4,3,4,0
12563,M,183,8,9,44,0,2,1,2,0.155339806,4,3,4,0
13790,F,208,6,6,40,0,2,1,2,0.155339806,4,3,4,0
13867,F,215,6,7,28,0,2,2,2,0.174418605,4,3,4,0
13348,F,214,6,8,46,0,2,2,2,0.174418605,4,3,4,0
12653,F,184,6,7,20,0,2,1,2,0.155339806,4,3,4,0
13454,F,208,8,8,24,0,2,1,2,0.155339806,4,3,4,0
12991,F,240,6,12,46,0,2,2,2,0.174418605,4,3,5,0
13357,F,225,8,11,30,0,2,2,2,0.174418605,4,3,5,0
12433,M,191,6,10,56,0,2,1,2,0.155339806,4,3,5,0
12742,F,203,6,12,32,0,2,1,2,0.155339806,4,3,5,0
12255,F,187,6,12,58,0,2,1,2,0.155339806,4,3,5,0
12853,F,303,6,1,6,0,2,2,1,0.116607774,4,5,1,0
13604,F,301,6,1,6,0,2,2,1,0.116607774,4,5,1,0
13663,M,313,6,1,6,0,2,2,1,0.116607774,4,5,1,0
13930,F,307,8,2,10,0,2,2,1,0.116607774,4,5,2,0
12841,F,325,8,2,12,0,2,2,1,0.116607774,4,5,2,0
13797,M,305,8,2,16,0,2,2,1,0.116607774,4,5,2,0
13870,M,325,6,2,12,0,2,2,1,0.116607774,4,5,2,0
13891,F,312,6,2,8,0,2,2,1,0.116607774,4,5,2,0
13354,F,318,6,2,14,0,2,2,1,0.116607774,4,5,2,0
12692,M,300,6,2,12,0,2,2,1,0.116607774,4,5,2,0
12245,F,318,8,2,10,0,2,2,1,0.116607774,4,5,2,0
12568,F,309,8,2,12,0,2,2,1,0.116607774,4,5,2,0
12394,F,320,6,2,12,0,2,2,1,0.116607774,4,5,2,0
12592,M,325,6,2,10,0,2,2,1,0.116607774,4,5,2,0
12102,M,301,8,2,10,0,2,2,1,0.116607774,4,5,2,0
12826,F,321,6,2,14,0,2,2,1,0.116607774,4,5,2,0
13832,F,343,8,8,54,0,2,2,2,0.174418605,4,5,4,0
12080,F,384,6,8,52,0,2,2,2,0.174418605,4,5,4,0
13127,F,418,8,9,54,0,2,2,2,0.174418605,4,5,4,0
13576,F,300,8,8,54,0,2,2,2,0.174418605,4,5,4,0
12160,F,318,6,8,42,0,2,2,2,0.174418605,4,5,4,0
12891,M,339,8,7,46,0,2,2,2,0.174418605,4,5,4,0
12939,F,318,6,9,40,0,2,2,2,0.174418605,4,5,4,0
13833,F,331,6,7,34,0,2,2,2,0.174418605,4,5,4,0
12554,F,380,6,6,26,0,2,2,2,0.174418605,4,5,4,0
12442,F,394,6,9,36,0,2,2,2,0.174418605,4,5,4,0
12488,F,97,4,6,22,0,2,1,2,0.155339806,5,1,4,0
12109,F,160,4,10,34,0,2,1,2,0.155339806,5,2,5,0
12820,F,173,4,10,56,0,2,1,2,0.155339806,5,2,5,0
12477,F,167,4,11,58,0,2,1,2,0.155339806,5,2,5,0
12455,M,213,4,4,22,0,2,2,2,0.174418605,5,3,3,0
12588,F,201,4,4,26,0,2,1,2,0.155339806,5,3,3,0
12349,M,234,4,4,28,0,2,2,2,0.174418605,5,3,3,0
12402,F,202,2,4,14,0,2,1,2,0.155339806,5,3,3,0
13559,F,305,2,1,2,0,2,2,1,0.116607774,5,5,1,0
13408,F,306,2,1,2,0,2,2,1,0.116607774,5,5,1,0
13277,M,305,4,1,4,0,2,2,1,0.116607774,5,5,1,0
12410,F,310,2,1,2,0,2,2,1,0.116607774,5,5,1,0
12996,F,310,2,1,2,0,2,2,1,0.116607774,5,5,1,0
12347,F,307,2,5,20,0,2,2,2,0.174418605,5,5,3,0
13154,M,350,2,4,18,0,2,2,2,0.174418605,5,5,3,0
